,1 Hz,,2 Hz,,5 Hz,,10 Hz,,20Hz,,50 Hz,,100 Hz,,200 Hz,,250 Hz,,500 Hz,frequesncy,EPSC Gain,
13.007157818,8.342920694E-11,6.5072681061,7.895957217E-11,2.607374016,7.484661793E-11,1.3075191924,6.994131528E-11,0.65767347422,6.508463346E-11,0.26617496159,1.751907799E-10,0.12312063418,1.661849699E-11,0.066976270275,1.621908247E-9,0.061437198189,2.972478865E-9,,,,,
13.007163291,8.33423188E-11,6.5072736258,7.889364732E-11,2.6073769806,7.483245864E-11,1.3075235759,6.992239191E-11,0.65767865412,6.500737007E-11,0.26617810944,1.750028638E-10,0.12314861466,1.648700148E-11,0.066979418523,1.618079131E-9,0.061440192434,2.989409313E-9,,,,,
13.007166898,8.294996707E-11,6.507277198,7.8502673E-11,2.6073818637,7.473784564E-11,1.3075266186,6.951875784E-11,0.65768318267,6.500637217E-11,0.26618182068,1.746306748E-10,0.12317667483,1.635668134E-11,0.066982567757,1.614257897E-9,0.061443223307,3.011543623E-9,,,,,
13.00716992,8.292157236E-11,6.5072801809,7.848215259E-11,2.6073861235,7.470152382E-11,1.3075295684,6.95118589E-11,0.65768626734,6.460555309E-11,0.26618494661,1.741513665E-10,0.12320481533,1.622752459E-11,0.066985717977,1.610444532E-9,0.061446220415,3.028648199E-9,,,,,
13.007174491,8.252854862E-11,6.5072849007,7.810690083E-11,2.6073891298,7.42953243E-11,1.3075346028,6.942680835E-11,0.65768920219,6.460510416E-11,0.26618812632,1.739618676E-10,0.12323303683,1.609951938E-11,0.066988869183,1.606639023E-9,0.061449253971,3.051001401E-9,,,,,
13.007179164,8.254256985E-11,6.5072898217,7.81194365E-11,2.607392093,7.428191927E-11,1.3075390004,6.940975389E-11,0.65769439886,6.452867757E-11,0.26619181765,1.735955369E-10,0.12326134002,1.597265401E-11,0.066992021377,1.60284136E-9,0.061452253942,3.068281207E-9,,,,,
13.007184636,8.246024682E-11,6.5072953369,7.805829983E-11,2.6073969908,7.418830033E-11,1.3075420472,6.900640749E-11,0.65769894241,6.452941465E-11,0.26619491079,1.731170672E-10,0.12328972556,1.584691691E-11,0.066995174559,1.59905153E-9,0.061455290185,3.090854704E-9,,,,,
13.007188165,8.206499094E-11,6.507298805,7.766276164E-11,2.6074012641,7.415396271E-11,1.3075449955,6.900019235E-11,0.65770203139,6.412889626E-11,0.26619807168,1.729314963E-10,0.12331819414,1.57222966E-11,0.066998328731,1.595269522E-9,0.06145829302,3.10831085E-9,,,,,
13.007191121,8.204123506E-11,6.5073017011,7.764770858E-11,2.6074042744,7.374805775E-11,1.3075500456,6.891605175E-11,0.65770496478,6.412905174E-11,0.2662017828,1.725678192E-10,0.12334674648,1.559878176E-11,0.067001483891,1.591495322E-9,0.061461331955,3.131106057E-9,,,,,
13.007195799,8.165363221E-11,6.5073065678,7.754773855E-11,2.6074072362,7.373540464E-11,1.3075544574,6.89008523E-11,0.65771017834,6.405345451E-11,0.26620490257,1.720900683E-10,0.12337538326,1.547636121E-11,0.067004640042,1.58772892E-9,0.061464337653,3.14873966E-9,,,,,
13.007200687,8.166131224E-11,6.5073108294,7.749886119E-11,2.6074121487,7.364277417E-11,1.3075575083,6.849779445E-11,0.65771473696,6.405591358E-11,0.26620807743,1.719049118E-10,0.12340410521,1.535502386E-11,0.067007797184,1.583970303E-9,0.061467379284,3.171758003E-9,,,,,
13.007206157,8.158363784E-11,6.5073138266,7.708971816E-11,2.6074164355,7.361041128E-11,1.3075604551,6.849225501E-11,0.65771783028,6.365569763E-11,0.26621178074,1.71546194E-10,0.12343291306,1.523475877E-11,0.067010955318,1.58021946E-9,0.061470387847,3.189570189E-9,,,,,
13.007209595,8.11845916E-11,6.5073167695,7.707390197E-11,2.6074194498,7.320479625E-11,1.307565521,6.840901559E-11,0.65772076221,6.36564497E-11,0.26621488676,1.710692297E-10,0.12346180752,1.511555511E-11,0.067014114444,1.576476379E-9,0.061473432179,3.212813107E-9,,,,,
13.007212475,8.116597928E-11,6.5073216104,7.697500536E-11,2.6074224102,7.319288951E-11,1.3075699472,6.839565731E-11,0.65772599276,6.358167449E-11,0.26621805312,1.708868902E-10,0.12349078934,1.499740218E-11,0.067017274564,1.572741048E-9,0.061476443608,3.23080501E-9,,,,,
13.007217284,8.078382634E-11,6.5073258419,7.692968492E-11,2.6074273375,7.310124017E-11,1.3075730023,6.799288901E-11,0.65773056653,6.35858427E-11,0.26622176631,1.705316913E-10,0.12351985928,1.488028938E-11,0.067020435677,1.569013454E-9,0.061479490646,3.254273954E-9,,,,,
13.007222438,8.078373149E-11,6.5073288394,7.652208963E-11,2.6074316379,7.30708408E-11,1.3075759476,6.798801714E-11,0.6577336642,6.3185931E-11,0.26622488501,1.70055487E-10,0.12354901809,1.476420623E-11,0.067023597785,1.565293587E-9,0.061482504941,3.272446717E-9,,,,,
13.007227902,8.061065019E-11,6.507331802,7.650593325E-11,2.6074346562,7.266551328E-11,1.3075810295,6.790567028E-11,0.65773659469,6.318727183E-11,0.26622805746,1.698744122E-10,0.12357826654,1.464914239E-11,0.067026760888,1.561581434E-9,0.061485554689,3.296143151E-9,,,,,
13.007231361,8.062341492E-11,6.5073366436,7.640830621E-11,2.607437615,7.265434602E-11,1.30758547,6.789413941E-11,0.65774184234,6.311331151E-11,0.26623176826,1.695237397E-10,0.12360760541,1.453508762E-11,0.067029924987,1.557876983E-9,0.061488571853,3.314497924E-9,,,,,
13.007234308,8.020044216E-11,6.5073408674,7.636585813E-11,2.6074425573,7.256366951E-11,1.3075885293,6.749166176E-11,0.65774643134,6.311917608E-11,0.26623488167,1.690483043E-10,0.12363703548,1.442203177E-11,0.067033090083,1.554180222E-9,0.061491624317,3.338423328E-9,,,,,
13.007237496,8.016884417E-11,6.5073438625,7.595867792E-11,2.6074468712,7.253522122E-11,1.3075914731,6.748744937E-11,0.65774953338,6.271957052E-11,0.26623805024,1.688695386E-10,0.12366655757,1.430996483E-11,0.067036256176,1.550491141E-9,0.061494644349,3.356961271E-9,,,,,
13.00724204,7.978159323E-11,6.5073468282,7.594306716E-11,2.6074498936,7.213017992E-11,1.307596571,6.740598658E-11,0.65775246244,6.272149236E-11,0.26624176657,1.685227326E-10,0.12369617248,1.419887688E-11,0.067039423267,1.546809727E-9,0.061497699534,3.381117135E-9,,,,,
13.00724655,7.98049095E-11,6.5073516823,7.584646501E-11,2.6074528509,7.211974467E-11,1.3076010261,6.739626944E-11,0.65775772728,6.279711214E-11,0.26624488648,1.680480651E-10,0.12372588102,1.408875814E-11,0.067042591357,1.543135967E-9,0.061500722438,3.399839419E-9,,,,,
13.007252087,7.973313425E-11,6.507355916,7.580614372E-11,2.6074578082,7.203003217E-11,1.3076040895,6.699408363E-11,0.65776205098,6.237297944E-11,0.26624805771,1.678709131E-10,0.12375568404,1.39795989E-11,0.067045760446,1.539469851E-9,0.061503780349,3.424227249E-9,,,,,
13.007255757,7.934614508E-11,6.5073589142,7.539932759E-11,2.6074621359,7.200352175E-11,1.3076070318,6.699052267E-11,0.65776504929,6.23669178E-11,0.26625177411,1.675284027E-10,0.12378558236,1.387138957E-11,0.067048930536,1.535811367E-9,0.061506806125,3.443135055E-9,,,,,
13.007258817,7.932056223E-11,6.5073618798,7.538442312E-11,2.6074651622,7.159876615E-11,1.307612146,6.69099356E-11,0.65776955545,6.230959301E-11,0.26625489254,1.670544958E-10,0.12381557683,1.376412069E-11,0.067052101626,1.532160502E-9,0.061509866768,3.467756372E-9,,,,,
13.007263419,7.893961302E-11,6.5073667482,7.528882161E-11,2.6074681181,7.158905507E-11,1.3076166156,6.690201858E-11,0.65777354914,6.213122817E-11,0.26625806199,1.66879405E-10,0.12384566834,1.365778287E-11,0.067055273718,1.528517246E-9,0.061512895419,3.486850888E-9,,,,,
13.007268102,7.895902766E-11,6.5073709946,7.525051687E-11,2.6074730905,7.150029754E-11,1.3076196832,6.650012589E-11,0.65777674587,6.204054354E-11,0.26626178205,1.665408751E-10,0.12387585773,1.355236683E-11,0.067058446813,1.524881585E-9,0.0615159588,3.511707228E-9,,,,,
13.007273622,7.88931055E-11,6.5073739969,7.484402222E-11,2.6074774319,7.147571137E-11,1.307622624,6.649720834E-11,0.65777936874,6.174025507E-11,0.26626490431,1.660677315E-10,0.12390614591,1.34478634E-11,0.06706162091,1.52125351E-9,0.061518990328,3.530989656E-9,,,,,
13.007277194,7.850213326E-11,6.5073769614,7.48298648E-11,2.6074804623,7.10712414E-11,1.3076277545,6.641748877E-11,0.6577820736,6.184767851E-11,0.26626807495,1.658943818E-10,0.12393653376,1.334426351E-11,0.067064796011,1.517633007E-9,0.061522056453,3.556082571E-9,,,,,
13.007280177,7.848161296E-11,6.5073818444,7.473526046E-11,2.6074834167,7.106224649E-11,1.3076322388,6.641135839E-11,0.65778748331,6.190609545E-11,0.26627179626,1.655600031E-10,0.12396702221,1.324155818E-11,0.067067972116,1.514020065E-9,0.06152509086,3.575554121E-9,,,,,
13.007284897,7.810636303E-11,6.5073861042,7.469894892E-11,2.6074884043,7.09744348E-11,1.3076353107,6.600976016E-11,0.65779252927,6.151650658E-11,0.26627491879,1.650876129E-10,0.12399761216,1.313973852E-11,0.067071149226,1.510414672E-9,0.061528159736,3.60088518E-9,,,,,
13.007289818,7.811890122E-11,6.5073891104,7.429275776E-11,2.6074927596,7.095175907E-11,1.30763825,6.600747803E-11,0.65779599631,6.149421922E-11,0.26627808868,1.649161889E-10,0.12402830458,1.303879568E-11,0.067074327342,1.506816818E-9,0.061531197025,3.620547075E-9,,,,,
13.007295333,7.805776713E-11,6.5073920736,7.427935452E-11,2.6074957941,7.054757494E-11,1.3076433969,6.59286179E-11,0.65779995549,6.116047347E-11,0.26628181289,1.645857988E-10,0.12405910063,1.293872031E-11,0.067077506464,1.503226489E-9,0.061534268657,3.64611786E-9,,,,,
13.007298801,7.766223127E-11,6.5073969713,7.418574419E-11,2.6074987469,7.053928811E-11,1.3076478959,6.592426075E-11,0.65780359512,6.123987667E-11,0.26628493812,1.641141633E-10,0.12409000146,1.283950321E-11,0.067080686594,1.499643674E-9,0.06153730883,3.665971334E-9,,,,,
13.007301697,7.764717809E-11,6.5074012445,7.415141671E-11,2.6075037499,7.045241313E-11,1.3076509721,6.552295844E-11,0.65780923073,6.117078062E-11,0.26628810861,1.639445099E-10,0.12412100812,1.274113569E-11,0.067083867731,1.496068362E-9,0.061540383227,3.691783447E-9,,,,,
13.007306564,7.754721027E-11,6.5074042548,7.374552013E-11,2.6075081192,7.043163389E-11,1.3076539099,6.552130376E-11,0.65781413975,6.117422351E-11,0.26629183469,1.636181635E-10,0.12415212161,1.264360932E-11,0.067087049877,1.492500541E-9,0.061543426288,3.711829747E-9,,,,,
13.007310826,7.749833603E-11,6.5074072166,7.373286874E-11,2.6075111577,7.002773607E-11,1.3076590734,6.544329517E-11,0.65781729301,6.077400789E-11,0.26629496106,1.631472738E-10,0.12418334292,1.254691586E-11,0.067090233031,1.488940199E-9,0.061546503455,3.737884806E-9,,,,,
13.007313823,7.708919451E-11,6.507412129,7.364024682E-11,2.607514109,7.002014917E-11,1.3076635872,6.544069795E-11,0.65782014092,6.07813078E-11,0.26629813132,1.629794598E-10,0.12421467307,1.245104715E-11,0.067093417196,1.485387325E-9,0.061549549407,3.758125192E-9,,,,,
13.007316766,7.707337858E-11,6.5074164157,7.360789396E-11,2.6075191276,6.993420186E-11,1.3076666676,6.503969308E-11,0.65782559563,6.085495819E-11,0.26630186005,1.626570628E-10,0.12424611308,1.235599511E-11,0.067096602371,1.481841907E-9,0.061552629356,3.784424862E-9,,,,,
13.007321607,7.697448381E-11,6.50741943,7.320228733E-11,2.6075235109,6.991530517E-11,1.307669604,6.503865792E-11,0.65783008621,6.044022806E-11,0.26630498868,1.621869179E-10,0.12427766399,1.226175174E-11,0.067099788558,1.478303933E-9,0.061555678211,3.804860661E-9,,,,,
13.007325838,7.692916573E-11,6.5074223903,7.319038224E-11,2.6075265535,6.951169427E-11,1.3076747841,6.49614931E-11,0.65783314386,6.043417057E-11,0.26630815937,1.620208615E-10,0.12430932685,1.216830912E-11,0.067102975756,1.474773392E-9,0.061558760956,3.831406658E-9,,,,,
13.007328835,7.652157196E-11,6.5074273176,7.309874138E-11,2.6075295033,6.950479917E-11,1.3076793129,6.496064262E-11,0.65783760771,6.012532161E-11,0.26631189032,1.617024176E-10,0.12434110273,1.207565943E-11,0.067106163967,1.471250272E-9,0.06156181272,3.852039165E-9,,,,,
13.007331798,7.650541596E-11,6.5074316179,7.306835192E-11,2.6075345374,6.941977052E-11,1.3076823976,6.455993678E-11,0.65784219656,6.017390366E-11,0.26631502056,1.612330103E-10,0.12437299273,1.198379491E-11,0.067109353191,1.467734561E-9,0.061564898268,3.878833162E-9,,,,,
13.00733664,7.640779065E-11,6.5074346361,7.26630328E-11,2.6075389348,6.940274243E-11,1.3076853325,6.455951325E-11,0.65784799818,5.983884327E-11,0.26631819132,1.610687291E-10,0.12440499794,1.189270788E-11,0.06711254343,1.464226248E-9,0.061567952944,3.89966367E-9,,,,,
13.007340863,7.636534472E-11,6.507437595,7.265186712E-11,2.6075419815,6.899941923E-11,1.3076905294,6.448318459E-11,0.65785325092,5.987439424E-11,0.2663219249,1.607541753E-10,0.12443711949,1.180239077E-11,0.067115734682,1.460725322E-9,0.061571041304,3.926707361E-9,,,,,
13.007343859,7.595816602E-11,6.5074425372,7.256119903E-11,2.6075449298,6.899320777E-11,1.3076950731,6.448406773E-11,0.65785907381,5.989634445E-11,0.26632505727,1.602855029E-10,0.1244693585,1.171283605E-11,0.067118926951,1.45723177E-9,0.061574098897,3.947737186E-9,,,,,
13.007346824,7.594255567E-11,6.507446851,7.253276054E-11,2.6075499797,6.890908891E-11,1.3076981621,6.408366261E-11,0.65786275559,5.952233016E-11,0.26632822844,1.601229483E-10,0.12450171614,1.16240363E-11,0.067122120235,1.453745581E-9,0.061577190076,3.975032286E-9,,,,,
13.007351678,7.584595522E-11,6.5074498733,7.212772765E-11,2.6075543913,6.889391552E-11,1.3077010955,6.408384284E-11,0.65786576714,5.952350998E-11,0.2663319645,1.598122658E-10,0.12453419356,1.153598417E-11,0.067125314536,1.450266744E-9,0.061580250591,3.996262754E-9,,,,,
13.007355912,7.5805636E-11,6.5074528307,7.211729391E-11,2.6075574422,6.849088091E-11,1.3077063093,6.400834287E-11,0.65787099081,5.946031453E-11,0.26633509875,1.593443223E-10,0.12456679195,1.144867239E-11,0.067128509854,1.446795247E-9,0.0615833446,4.023811006E-9,,,,,
13.00735891,7.539882139E-11,6.5074577879,7.202758978E-11,2.607560389,6.848534496E-11,1.3077108681,6.401094668E-11,0.65787550409,5.948787632E-11,0.26633827021,1.5918349E-10,0.12459951251,1.136209376E-11,0.06713170619,1.443331078E-9,0.061586408044,4.04524347E-9,,,,,
13.007361876,7.538391732E-11,6.5074621154,7.200108903E-11,2.6075654547,6.840212712E-11,1.3077139615,6.361084401E-11,0.65787856575,5.908723648E-11,0.26634200896,1.588766303E-10,0.12463235647,1.127624115E-11,0.067134903545,1.439874226E-9,0.061589504892,4.073046635E-9,,,,,
13.007366744,7.528831749E-11,6.5074651418,7.159634187E-11,2.6075698806,6.838879459E-11,1.3077168935,6.361162018E-11,0.6578814867,5.909384387E-11,0.26634514536,1.584094124E-10,0.12466532506,1.119110751E-11,0.06713810192,1.436424679E-9,0.061592571269,4.094682446E-9,,,,,
13.007370991,7.525001478E-11,6.5074680976,7.158663223E-11,2.6075729356,6.798604958E-11,1.3077221242,6.35369416E-11,0.65788685746,5.918009499E-11,0.26634831728,1.582502687E-10,0.12469841954,1.110668587E-11,0.067141301314,1.432982427E-9,0.061595670966,4.122742295E-9,,,,,
13.007373993,7.484352164E-11,6.5074730699,7.1497883E-11,2.6075758809,6.798118103E-11,1.3077266982,6.354125318E-11,0.65789126715,5.876387743E-11,0.26635205871,1.579472039E-10,0.12473164119,1.102296931E-11,0.06714450173,1.429547456E-9,0.061598740282,4.144582823E-9,,,,,
13.007376957,7.482936461E-11,6.5074774113,7.14733064E-11,2.6075809626,6.789885559E-11,1.3077297959,6.314145479E-11,0.65789430193,5.876075487E-11,0.26635519717,1.574807062E-10,0.1247649913,1.093995102E-11,0.067147703166,1.426119757E-9,0.061601842836,4.172901155E-9,,,,,
13.00738184,7.473476194E-11,6.5074804416,7.106884487E-11,2.6075854029,6.788735017E-11,1.3077327264,6.314281908E-11,0.65789886112,5.871040913E-11,0.26635836953,1.573232378E-10,0.12479847119,1.085762424E-11,0.067150905625,1.422699317E-9,0.061604915097,4.194947785E-9,,,,,
13.0073861,7.46984524E-11,6.507483396,7.105985133E-11,2.6075884621,6.748489583E-11,1.3077379743,6.321745138E-11,0.65790288408,5.854074975E-11,0.26636211377,1.57023927E-10,0.1248320822,1.077598226E-11,0.067154109107,1.419286124E-9,0.061608020519,4.223526416E-9,,,,,
13.007389106,7.429226276E-11,6.5074883835,7.097204789E-11,2.6075914059,6.748068661E-11,1.3077422845,6.279230679E-11,0.6579057671,5.84641264E-11,0.26636525445,1.565581457E-10,0.12486582567,1.069501848E-11,0.067157313612,1.415880168E-9,0.061611095731,4.245780548E-9,,,,,
13.00739207,7.42788599E-11,6.5074927387,7.094938161E-11,2.6075965036,6.739924508E-11,1.3077452774,6.278593529E-11,0.65790823984,5.818637888E-11,0.26636842736,1.564023264E-10,0.12489970299,1.061472633E-11,0.067160519142,1.412481437E-9,0.061614204031,4.274621318E-9,,,,,
13.007396967,7.418525123E-11,6.5074957732,7.054520593E-11,2.6076009585,6.738955308E-11,1.307749778,6.272778199E-11,0.6579109695,5.829026776E-11,0.26637217444,1.561067382E-10,0.12493371556,1.053509934E-11,0.067163725696,1.409089919E-9,0.061617282201,4.29708437E-9,,,,,
13.00740124,7.415092573E-11,6.507498726,7.053692041E-11,2.6076040218,6.698739063E-11,1.3077537692,6.254840219E-11,0.65791642883,5.836126749E-11,0.26637531731,1.556416685E-10,0.1249678648,1.045613107E-11,0.067166933276,1.405705603E-9,0.061620393388,4.326189141E-9,,,,,
13.007404251,7.374503068E-11,6.5075037289,7.045005363E-11,2.6076069641,6.698383265E-11,1.3077569654,6.24569004E-11,0.65792146993,5.797665618E-11,0.2663784908,1.554874814E-10,0.125,1.038252009E-11,0.067170141882,1.402328478E-9,0.061623474523,4.348862543E-9,,,,,
13.007407212,7.373237965E-11,6.5075080981,7.042928373E-11,2.6076120781,6.69032667E-11,1.3077595879,6.21554966E-11,0.65792493508,5.795957091E-11,0.2663822408,1.551955792E-10,0.12500001,-3.360901844E-11,0.067173351515,1.398958532E-9,0.06162658861,4.378233201E-9,,,,,
13.007412125,7.363975937E-11,6.5075111366,7.002539436E-11,2.6076165475,6.689537453E-11,1.3077622921,6.226266714E-11,0.65792899048,5.764076138E-11,0.26638538599,1.54731217E-10,0.12500003,-3.331878779E-11,0.067176562175,1.395595753E-9,0.061629672716,4.401118402E-9,,,,,
13.007416412,7.360740847E-11,6.5075140879,7.001780872E-11,2.607619615,6.649350522E-11,1.3077677006,6.231942057E-11,0.65793274938,5.771909206E-11,0.26638856012,1.545786399E-10,0.12500007,-3.253799896E-11,0.067179773864,1.392240131E-9,0.061632789713,4.430756853E-9,,,,,
13.007419426,7.320180336E-11,6.5075191063,6.993186952E-11,2.6076225558,6.64905905E-11,1.3077727388,6.192897882E-11,0.65793846055,5.7657719E-11,0.26639231309,1.542903916E-10,0.12500015,-3.233597644E-11,0.067182986582,1.388891653E-9,0.061635876799,4.453855319E-9,,,,,
13.007422386,7.318989862E-11,6.5075234895,6.991298205E-11,2.6076276861,6.641089189E-11,1.3077761988,6.190630416E-11,0.65794336777,5.767962849E-11,0.2663954606,1.538267326E-10,0.12500031,-3.225430742E-11,0.067186200329,1.385550309E-9,0.061638996718,4.483763497E-9,,,,,
13.007427313,7.309825939E-11,6.5075265321,6.950937962E-11,2.6076321702,6.640478606E-11,1.3077801532,6.157124052E-11,0.65794650687,5.727996855E-11,0.26639863541,1.536757475E-10,0.12500063,-3.146569462E-11,0.067189415106,1.382216086E-9,0.061642086791,4.50707671E-9,,,,,
13.007431614,7.306787187E-11,6.5075294819,6.950248571E-11,2.607635242,6.600321127E-11,1.3077837913,6.165028348E-11,0.65794934701,5.729130271E-11,0.26640239144,1.533911191E-10,0.12500127,3.122003781E-11,0.067192630915,1.378888975E-9,0.061645209644,4.537256569E-9,,,,,
13.007434632,7.266255427E-11,6.5075345159,6.941746512E-11,2.6076381812,6.600093179E-11,1.3077894232,6.158017465E-11,0.65795493508,5.737370728E-11,0.26640554134,1.529281592E-10,0.12500191,1.335889314E-11,0.067195847755,1.375568962E-9,0.061648302712,4.56078603E-9,,,,,
13.007437591,7.265138894E-11,6.5075389132,6.940044614E-11,2.607643328,6.592209247E-11,1.3077943232,6.158185211E-11,0.65795953238,5.696787963E-11,0.26640871689,1.527787463E-10,0.12500319,1.348581116E-11,0.067199065627,1.372256038E-9,0.061651428511,4.591239551E-9,,,,,
13.007442533,7.256072246E-11,6.5075419599,6.899713143E-11,2.6076478268,6.591775956E-11,1.3077974714,6.118125563E-11,0.65796263428,5.69643585E-11,0.26641247602,1.524977063E-10,0.12500575,1.349748838E-11,0.067202284532,1.368950189E-9,0.061654524584,4.614986777E-9,,,,,
13.007446847,7.253228588E-11,6.5075449082,6.899092109E-11,2.6076509028,6.551648072E-11,1.3078003172,6.118819434E-11,0.65796714642,5.691909986E-11,0.26641562835,1.520354413E-10,0.12500831,1.34482682E-11,0.067205504471,1.365651406E-9,0.06165765334,4.645715963E-9,,,,,
13.007449869,7.212725453E-11,6.507549958,6.890681023E-11,2.6076538406,6.551482854E-11,1.3078057598,6.126056219E-11,0.65797109709,5.675377806E-11,0.26641880468,1.518875827E-10,0.12501087,1.364176091E-11,0.067208725444,1.362359677E-9,0.061660752427,4.66968249E-9,,,,,
